url,MU_dots,MU_hypens,MU_at,MU_and,MU_percentage,MU_slash,MU_star,MU_comma,MU_semicolon,MU_dollar,MU_colon,MU_question,MU_space,MU_underscore,MU_equal,MU_hash,length,having_ip,redirection,https_domain,pish_word,has_tinyURL,length_longest_word,type
korsyfelklob.000webhostapp.com,3,0,0,0,0,3,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,34,1
147.84.132.227,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,183,0
itarchitects.ca,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,15,0
9779.info,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,297,0
becausewere.tk,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,18,0
stefanmaftei.co.uk,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,22,0
videoporn24.ru,1,6,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,17,1
ohfgs.jandrheatingandcooling.com,2,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,36,1
ziraat-195yil.com,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,21,0
ns303913.ovh.net,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,32,1
www.slcchurch.org,4,0,0,1,0,4,0,0,1,0,1,1,0,0,1,0,1,0,0,1,1,0,32,0
synergeiokatharismou-thessaloniki.gr,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,40,0
pastehtml.com,2,0,0,0,0,2,0,0,0,0,0,0,0,4,0,0,0,0,0,1,1,0,16,1
usubmarine.com,2,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,18,1
chinesevie.com,1,0,0,0,22,4,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,108,0
rally2go.com,2,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,16,1
cash2goldbar.com,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,20,0
superpromopinguim.com,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,25,0
xn--b3cvfj2hdufn6s9b.com,1,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,36,1
wowonder.alvarohurtado.com,2,0,0,2,0,2,0,0,0,0,0,1,0,0,3,0,0,0,0,1,0,0,30,1
9779.info,3,0,0,1,0,6,0,0,0,0,1,1,0,0,2,0,1,0,0,1,0,0,200,0
utoypia.com.au,2,0,0,2,0,4,0,0,0,0,1,1,0,0,3,0,0,0,0,1,0,0,18,0
liranzeligman.com,4,3,0,0,0,8,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,21,0
migordico.es,2,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,16,1
citybanq.16mb.com,3,1,0,0,0,5,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,21,0
youkuedu.com,2,1,0,0,0,7,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,24,0
faulks.net.au,2,0,0,0,0,2,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,17,1
meytherwellet.net,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,21,1
eastneukpianos.co.uk,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,24,1
emmanuvalthekkan.com,3,2,0,1,0,10,0,0,1,0,1,1,0,3,2,0,0,0,0,1,0,0,24,0
api.weibo.com,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,214,0
pastehtml.com,1,9,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,16,1
atualizacaomobile.craym.eu,2,0,0,4,0,3,0,0,0,0,1,1,0,1,5,0,0,0,0,1,0,0,30,0
sentendar.com,1,8,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,17,1
www.dpcinema.mx,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,32,0
www.114633.com,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,30,0
www.nprobasco.com,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,64,1
supremelawfirm.net,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,22,0
client-mobile-free-recouvrement.com,2,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,39,1
ingverifica.org,3,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,19,1
www.studioarabiya.es,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,20,1
amelajyv.beget.tech,1,5,0,0,0,7,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,23,1
logicndtsolutions.ca,1,7,0,0,0,6,0,0,0,0,1,0,0,2,0,0,0,0,0,1,0,0,24,1
www.konyaningundemi.com,1,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,23,1
electricianservices.us,2,0,0,4,0,3,0,0,0,0,1,1,0,1,5,0,0,0,0,1,0,0,26,0
egodiuto.ru,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,15,1
syshainc.com,4,0,0,1,0,6,0,0,1,0,1,0,0,0,2,0,0,0,0,1,0,0,16,0
yarilo-club.ru,2,3,0,5,2,3,0,0,0,0,1,1,0,1,6,0,0,0,0,1,0,0,18,0
madeireirafarias.com.br,2,0,0,0,0,4,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,27,0
style.org.hc360.com,4,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,19,1
elloainson.us,1,0,0,0,15,4,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,17,0
extintoresneuman.cl,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,23,1
rankainteriors.co.in,3,0,0,6,0,4,0,0,0,0,1,1,0,2,7,0,0,0,0,1,0,0,24,0
chinacxyy.com,2,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,126,1
paypal.service.id.indomima.com,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,32,1
icloud-apple-id-security-information-restore-onlineprocess.legalindonesia.com,2,0,0,4,0,5,0,0,0,0,1,1,0,0,4,0,1,0,0,1,0,0,81,0
rohida.uknowva.com,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,22,0
fitnessequipmentreviewer.com,1,10,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,32,1
maxovvk2.beget.tech,2,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,23,1
kbc-touch.online,2,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,20,1
skvs.stedu.net,2,0,0,0,33,6,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,33,0
coldfusionart.com,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,21,1
pastehtml.com,3,0,0,0,0,6,0,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0,16,0
www.polska.travel.pl,1,6,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,21,1
pastehtml.com,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,16,0
bimatic.com.lb,1,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,18,1
hermesvargas59.000webhostapp.com,2,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,36,1
amsolarpower.com,5,0,0,5,0,4,0,0,0,0,1,1,0,1,6,0,0,0,0,1,0,0,20,1
ltaunlineas.space,2,0,0,0,0,4,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,21,0
bjpgqsc.com,1,5,0,0,0,7,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,78,0
industrialtrainingzirakpur.com,2,1,0,1,0,2,0,0,0,0,0,1,0,0,2,0,1,0,0,1,1,0,30,1
txellwebs.com,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,34,0
bergerklima.hu,1,1,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,15,1
210.37.11.238,4,1,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,15,0
m.facebook.com.solutions-hub.com,1,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,36,1
assure.ameli.fr.freefa0y.beget.tech,3,0,0,2,0,3,0,0,0,0,1,1,0,1,3,0,0,0,0,1,0,0,39,0
xx.jxrtv.com,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,22,1
9779.info,2,1,0,0,0,6,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,198,0
9779.info,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,297,0
www.114633.com,6,1,0,0,0,5,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,52,0
huangjintawujin.cn,3,1,0,0,0,7,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,35,0
jettemoeller.dk,2,2,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,19,1
realsun.com,1,3,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,15,1
mpsplates.com,1,9,0,0,0,6,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,17,1
bambini.ir,2,1,0,0,18,4,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,14,0
spaceplan.co.in,4,2,0,0,0,8,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,19,0
www.maltezeri-culibrk.in.rs,2,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,1,0,0,1,1,0,83,1
chinesevie.com,2,0,0,0,0,7,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,156,0
platinumconstructioncompany.com,1,5,0,0,0,8,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,35,1
jozelmer.com,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,16,0
wssccrally.co.uk,3,0,0,0,0,2,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,20,1
vintage-memories.com,2,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,20,1
fpn81291321p.hol.es,2,0,0,0,0,5,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,23,0
www.824555.com,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,51,0
premiumorange.com,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,1,1,1,0,17,1
9779.info,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,231,0
www.runascape.info,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,120,0
grasslandhotel.com.vn,3,2,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,24,1
patrinceservices.com,2,0,0,0,0,4,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,20,0
9779.info,2,1,0,0,0,4,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,264,0
online.citi.com.sysvmqbdxaegym5ffshjjh4o3eyq1z.bucspray.gr,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,58,0
uk.amazon-ap.com,2,6,0,0,0,9,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,32,1
decocakeland.top,4,0,0,0,0,8,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,20,0
pastehtml.com,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,16,0
9779.info,2,0,0,0,0,4,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,198,0
account-limited1-update.online,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,34,1
tebiede.cn,1,4,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,14,1
jasonknightsf.com,2,0,0,0,0,4,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,21,0
softsunvinyl.com,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,20,0
9779.info,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,297,1
scurespge.000webhostapp.com,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,31,0
www.docmate.org,2,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,15,1
uppermurraychallenge.com.au,7,1,0,0,0,5,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,31,0
9779.info,4,0,0,0,0,5,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,231,0
elektroniktamirservisi.com,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,30,0
betschange.top,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,18,0
flashblocks.io,1,1,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,18,1
bkd.penajamkab.go.id,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,24,0
portal.dddgaming.com,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,55,0
decorativeconcreteexpressions.com,1,0,0,0,0,12,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,37,1
blggrounds.ca,1,0,0,0,0,5,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,17,1
www.114633.com,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,30,0
pastehtml.com,2,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,16,1
vivastreetaccount.eu,3,0,0,0,0,6,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,24,0
mang3rs0lustionpp.myrevospecton.com,2,1,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,39,1
www.helpingpersiancats.org,4,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,34,1
jtmvuwvzlyjmyia.usa.cc,1,9,0,0,0,6,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,26,1
9779.info,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,264,1
mail.cltdental.com,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,18,0
isikpandizot.com,1,0,0,0,24,4,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,34,0
appinformation-helpaccount.com,3,4,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,34,1
chrissalamone.com,2,0,0,2,0,4,0,0,0,0,1,1,0,0,3,0,0,0,0,1,0,0,21,0
castlemedicolegal.com,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,25,1
cltmusic.com,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,15,0
www.vilagnomad.com,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,1,1,0,38,1
appleid.apple.co.uk.cgi-bin.webobjects.myappleid.woa.verify8.id-app7.net,2,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,118,1
www.lmmyb.com,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,1,1,1,0,26,1
desasukolilo.com,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,20,0
tytanworks.com,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,18,1
checkpointsteep.000webhostapp.com,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,37,1
cltmusic.com,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,41,0
rbc-1royalbank.com,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,22,1
www.kst365.com,1,0,0,3,7,1,0,0,0,0,0,1,0,0,4,0,1,0,1,1,1,0,93,1
9779.info,1,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,231,1
update.paypal-com.service.cmd.activation.sucess.access00th9951221us651321.dogpetinsurance.org.uk,1,15,0,0,0,6,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,96,1
gestaocontabilidade-pj.com,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,30,0
appleid.apple.co.uk.cgi-bin.webobjects.myappleid.woa.verify6.eu-id3.net,2,13,0,0,0,4,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,118,1
l-assurance-maladie-gouv-public.fr-particuliers.playgolfbali.com,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,68,1
www.thereefrestaurant.com,1,11,0,0,0,7,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,1,36,1
safariinsaat.com.tr,2,1,0,0,0,5,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,23,0
pjhku.com,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,96,0
9779.info,1,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,297,1
gtechproauto.us,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,19,1
chinesevie.com,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,108,0
amanda0g.beget.tech,5,1,0,0,0,10,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,23,0
service-tolefill.org,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,24,0
wzrqm.saqibsiddiqui.com,1,0,0,0,0,2,0,0,0,0,0,0,0,5,0,0,0,0,0,1,0,0,27,1
igasp.biz,3,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,13,1
www.agepoldf.com.br,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,19,1
bitsgigo.com,2,0,0,0,0,4,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,16,0
www.thereefrestaurant.com,1,2,0,0,0,1,0,0,0,0,0,1,0,1,1,0,1,0,1,1,1,1,29,1
golfsource.us,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,153,0
halkbank-kgf.com,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,20,0
myetherwalletru.info,1,0,0,0,19,4,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,24,0
apple-idforgot.com,1,4,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,22,1
global-promotions-2012.com,6,0,0,0,0,9,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,141,0
9779.info,2,1,0,0,0,8,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,231,1
mejsocialcare.co.uk,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,23,1
rightwayclub.com,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,20,0
www.711100.com,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,52,0
ourhansenfamily.com,1,0,0,0,22,4,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,23,0
www.serversunucu.com,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,31,0
minidvdsoft.com,3,5,0,0,0,6,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,1,46,0
cpdsmart.com,2,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,16,1
www.jin0044.com,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,90,0
www.addtoany.com,2,1,0,2,6,3,0,0,0,0,1,1,0,0,3,0,1,0,1,1,1,0,135,1
pichincha1.banco-estado1.com,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,28,0
dhl-belencabajar.000webhostapp.com,1,0,0,0,16,4,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,38,0
www.deliciouso.com,1,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,18,1
www.newstudy.net,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,132,0
www.jinxiuyuanlin.com,3,2,0,0,0,11,0,0,0,0,1,1,0,0,0,0,1,0,1,1,1,0,26,0
prosperity.charifree.org,2,1,0,0,3,8,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,28,0
decorcenter.co.pe,2,1,0,1,0,2,0,0,0,0,0,1,0,0,2,0,0,0,0,1,0,0,21,1
www.mt6669.com,1,5,0,0,0,4,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,37,1
caf-fr-espace.com,1,0,0,0,24,4,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,21,0
livinguz.info,1,0,0,0,27,4,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,17,0
drkvrvidyasagar.com,1,11,0,0,0,8,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,23,1
lumohukka.fi,2,2,0,0,3,7,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,16,0
9779.info,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,264,1
3cf.ru,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,49,1
kuncorporation.com,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,34,1
skvs.stedu.net,1,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,33,1
www.blogmywine.com,3,0,0,0,0,2,0,0,0,0,0,0,0,3,0,0,1,0,0,1,0,0,18,1
3cf.ru,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,73,0
rajhomes.co.za,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,18,1
pulp99.com,3,0,0,0,0,6,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,14,0
fb.com.accounts.login.userid.238296.fbsbk.com,2,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,45,1
xsc.wfu.edu.cn,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,42,1
jfc2huasac.com,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,18,0
albertoleon.es,1,0,0,0,16,4,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,18,0
em.facebookmail.com,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,282,0
arjunainvestment.com,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,24,0
www.bombayfashions.com,3,4,0,0,0,4,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,22,0
haishundl.com,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,26,1
9779.info,1,0,0,0,24,4,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,231,0
9779.info,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,264,0
hhtluyahll.com,1,0,0,0,16,4,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,23,0
lovettz.com,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,33,0
haishundl.com,1,0,0,0,18,4,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,26,0
86info.ru,3,0,0,0,0,7,0,0,0,0,0,0,0,5,0,0,1,0,0,1,1,0,15,1
schertzauto.com,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,38,1
bestschaneg.ru,2,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,18,1
9779.info,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,297,0
bbthem.com,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,14,1
9779.info,1,6,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,264,1
thedognanny.be,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,15,1
usaa.com-inet-true-auth-secured-checking-home-savings.izedi.com,2,18,0,0,0,5,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,67,1
arxmedicinadotrabalho.com.br,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,32,0
youkuedu.com,2,0,0,0,0,2,0,0,0,0,0,0,0,4,0,0,1,0,0,1,0,0,25,1
tersereah-kamu.rumahweb.org,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,31,1
ahmedalkhalifah.sa,1,8,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,22,1
www.jydoc.com,2,0,0,1,0,1,0,0,0,0,0,1,0,2,2,0,1,0,0,1,0,0,26,1
servicvk.beget.tech,2,0,0,1,0,1,0,0,0,0,0,1,0,0,2,0,0,0,0,1,0,0,23,1
powerkeepers.net,1,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,20,1
4wheelinfo.com,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,18,1
kutengokmass.ml,2,0,0,0,0,2,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,19,1
9779.info,1,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,198,1
www.newstudy.net,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,134,0
online.hmrc.gov.uk,2,4,0,0,0,5,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,18,0
hsbc.personal-gb.org,1,11,0,0,0,3,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,24,1
grasslandhotel.com.vn,1,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,21,1
online-access-bankofamerica-account.ga,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,42,0
9779.info,2,1,0,0,0,5,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,231,1
fj.hmtcn.com,4,0,0,0,0,7,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,16,0
